Time, Position (X), Position (Y), Position (Z), Orientation (X), Orientation (Y), Orientation (Z)
15.87099,-0.1365102,-0.08215988,1.441045,0.4136629,0.7558208,-0.3955985
15.88594,-0.1342462,-0.08392105,1.442333,0.4100148,0.7571886,-0.3920198
15.89932,-0.1319831,-0.08548111,1.443553,0.4068385,0.7590854,-0.3880576
15.91232,-0.1303479,-0.08711919,1.444812,0.40389,0.7580727,-0.3930877
15.92695,-0.1272546,-0.08738267,1.44588,0.391818,0.7633671,-0.3856696
15.94096,-0.1244299,-0.08888662,1.447779,0.3848944,0.764553,-0.3800921
15.95576,-0.1216534,-0.0895434,1.449048,0.3764557,0.7664005,-0.3772168
15.96829,-0.1191657,-0.09030056,1.450483,0.3633138,0.7689004,-0.3753534
15.98273,-0.1165772,-0.09107587,1.451878,0.3562821,0.7702349,-0.3708894
15.99685,-0.1141457,-0.09187424,1.453267,0.3502505,0.7710081,-0.3667541
16.01015,-0.111895,-0.09282795,1.454218,0.3449655,0.7717284,-0.3642041
16.02557,-0.1095928,-0.093665,1.455222,0.338928,0.7727209,-0.3612321
16.03865,-0.1070678,-0.09447765,1.456009,0.3332068,0.7741999,-0.3575238
16.05203,-0.1046076,-0.09514931,1.45697,0.3256771,0.7760814,-0.3543532
16.06646,-0.1022101,-0.09584564,1.457826,0.3170458,0.7778344,-0.3514628
16.08037,-0.09971217,-0.09639338,1.458846,0.3088843,0.7799596,-0.3470659
16.09516,-0.09718012,-0.09718579,1.459794,0.3005139,0.7809135,-0.344568
16.10759,-0.09474111,-0.09759784,1.46086,0.2923953,0.7826409,-0.3402748
16.12204,-0.09233136,-0.09819913,1.461711,0.2840433,0.7845867,-0.3367328
16.13631,-0.08937547,-0.09914497,1.462544,0.2768936,0.7849214,-0.339479
16.14947,-0.08735868,-0.09864026,1.463601,0.2613507,0.7897705,-0.3294549
16.16473,-0.08423131,-0.09960231,1.46456,0.2522578,0.7908806,-0.3243123
16.17778,-0.08180034,-0.09982553,1.465703,0.2405888,0.7930629,-0.321035
16.19135,-0.0791783,-0.1005503,1.466814,0.2306796,0.7940003,-0.3173873
16.20577,-0.07613771,-0.1005599,1.46821,0.222149,0.7955092,-0.3111711
16.21976,-0.07313728,-0.1005365,1.469418,0.2079196,0.7967464,-0.3068499
16.23379,-0.07030618,-0.1008091,1.470517,0.1909014,0.7975367,-0.3045639
16.24753,-0.06741181,-0.1008673,1.471898,0.1793078,0.7981319,-0.3002361
16.26135,-0.06448489,-0.1007503,1.473371,0.1705519,0.7990766,-0.2942265
16.27538,-0.06048634,-0.100361,1.474617,0.1612003,0.7980529,-0.2956682
16.28868,-0.05889617,-0.1005623,1.476643,0.1412176,0.7979401,-0.2880365
16.30376,-0.05567279,-0.1009223,1.477785,0.1285469,0.7960278,-0.2869622
16.31708,-0.05333557,-0.1014223,1.47934,0.1171123,0.794428,-0.2863806
16.3304,-0.05055904,-0.1018647,1.480911,0.1111804,0.7936225,-0.2836594
16.34486,-0.04677746,-0.1022817,1.482129,0.1097993,0.7910755,-0.2903298
16.3595,-0.04604433,-0.1029148,1.483595,0.09250716,0.7920382,-0.2802183
16.37302,-0.04281349,-0.1033933,1.484664,0.0870814,0.79132,-0.2774805
16.38691,-0.0406817,-0.1041536,1.485503,0.07740183,0.7909898,-0.2771192
16.40079,-0.03825693,-0.1047332,1.486312,0.06965178,0.7909024,-0.276621
16.41436,-0.03618215,-0.1053479,1.486908,0.06132437,0.79158,-0.2759589
16.42804,-0.03307297,-0.1051264,1.487181,0.05125503,0.790885,-0.2814408
16.44322,-0.03191586,-0.1065989,1.488444,0.03605738,0.7909662,-0.2755715
16.4564,-0.02949413,-0.1068092,1.488781,0.02742506,0.7900296,-0.2753661
16.46977,-0.02751713,-0.1080472,1.48902,0.01839633,0.7913864,-0.2767857
16.48427,-0.02488181,-0.1079439,1.489228,0.01234511,0.792613,-0.2808938
16.49855,-0.02332684,-0.1093532,1.490348,0.0004059375,0.7939404,-0.2778725
16.51228,-0.02171787,-0.1106841,1.491617,-0.008211562,0.7918267,-0.2816605
16.52634,-0.01887202,-0.1103079,1.49202,-0.0246376,0.7879774,-0.2869953
16.54009,-0.01665056,-0.1115642,1.493577,-0.03402073,0.7878211,-0.2842422
16.55409,-0.01422404,-0.111981,1.494643,-0.03885934,0.7873645,-0.2831019
16.56738,-0.01226725,-0.113747,1.495958,-0.04154209,0.7862282,-0.2913128
16.58238,-0.01040975,-0.1135455,1.496288,-0.06125848,0.7836967,-0.2915096
16.59565,-0.008523766,-0.1145704,1.497363,-0.07812387,0.7831712,-0.2933279
16.60987,-0.005552441,-0.1163773,1.498847,-0.08514681,0.7739367,-0.306267
16.62384,-0.004301805,-0.1181345,1.499666,-0.09864397,0.7729135,-0.3057969
16.63756,-0.001828425,-0.1200709,1.501225,-0.09669364,0.7745658,-0.3093232
16.65148,0.001207098,-0.1216203,1.502071,-0.09525683,0.7697157,-0.3223292
16.66527,0.002501566,-0.1232242,1.501566,-0.1070009,0.7699871,-0.3266592
16.67903,0.003822546,-0.1248427,1.501853,-0.1201596,0.7710416,-0.3292855
16.69271,0.005550142,-0.1271516,1.50143,-0.1315992,0.7694325,-0.3379965
16.70696,0.007604279,-0.1294603,1.500944,-0.1350532,0.7678831,-0.3533587
16.72189,0.00887771,-0.129987,1.500614,-0.1434168,0.769742,-0.3563473
16.73494,0.01013779,-0.1307767,1.498908,-0.1527922,0.7727545,-0.3623459
16.74827,0.010771,-0.1317834,1.498676,-0.170166,0.7691348,-0.3713057
16.76295,0.01144094,-0.132206,1.497492,-0.194685,0.7647231,-0.3786649
16.7783,0.01273077,-0.1336918,1.497021,-0.2186114,0.755947,-0.3897265
16.79249,0.01394882,-0.1342438,1.497301,-0.2300139,0.7534454,-0.3961819
16.80426,0.01439116,-0.1347429,1.497159,-0.2399264,0.7557941,-0.3985437
16.81814,0.01486401,-0.1347856,1.496731,-0.2526326,0.7554373,-0.3999771
16.83171,0.01555266,-0.1348566,1.49553,-0.2687216,0.7542186,-0.4025816
16.8461,0.01529417,-0.1351702,1.49501,-0.2923144,0.7517464,-0.4041845
16.86097,0.01575857,-0.1362293,1.49492,-0.3157721,0.7459341,-0.4120958
16.87404,0.01636935,-0.1368887,1.495644,-0.3350601,0.7408924,-0.4160765
16.88742,0.01754837,-0.1368434,1.497554,-0.3438901,0.7362133,-0.4182285
16.90212,0.01860277,-0.1368252,1.499014,-0.3433437,0.7357125,-0.4190042
16.91606,0.0193416,-0.1369986,1.499704,-0.3503264,0.735656,-0.4189863
16.93014,0.01988731,-0.1371402,1.500094,-0.3615099,0.7358863,-0.4204997
16.94374,0.01983189,-0.1373301,1.500179,-0.3802282,0.7336296,-0.4200323
16.95779,0.01995461,-0.1377943,1.500641,-0.3973445,0.7338742,-0.4171617
16.97126,0.02036327,-0.1378126,1.501643,-0.4094298,0.7314897,-0.4182498
16.98562,0.02077754,-0.1384175,1.502126,-0.4216442,0.7262684,-0.4220499
17.00046,0.01969319,-0.1380739,1.501673,-0.4266318,0.7286927,-0.4240498
17.01335,0.01610535,-0.1363446,1.500536,-0.4272489,0.7406172,-0.4217229
17.02694,0.01072538,-0.1349043,1.497967,-0.4289554,0.7523702,-0.4193377
17.04133,0.001869313,-0.1313246,1.492819,-0.42317,0.7761118,-0.4047369
17.05542,-0.009490266,-0.1265457,1.489189,-0.4187573,0.7984411,-0.3874428
17.06965,-0.02240517,-0.1177011,1.48289,-0.4173056,0.8163884,-0.3627785
17.08347,-0.03641884,-0.108166,1.476514,-0.4131574,0.8331965,-0.3346137
17.09744,-0.05059585,-0.09860539,1.469478,-0.3982911,0.8544033,-0.3050536
17.11058,-0.06682213,-0.08724746,1.461743,-0.3663976,0.8842525,-0.2705338
17.12518,-0.08382089,-0.07595927,1.454191,-0.3091547,0.9221227,-0.2279812
17.13987,-0.1013011,-0.05990899,1.447748,-0.2088583,0.9614957,-0.174282
17.15253,-0.1172448,-0.038883,1.444942,-0.1094918,0.9788672,-0.116898
17.16693,-0.1287963,-0.01645228,1.445337,-0.03779227,0.9782987,-0.06269336
17.18073,-0.1315676,0.01441619,1.44931,0.02391819,0.9771754,-0.00599064
17.19497,-0.1326938,0.04506531,1.454888,0.08442522,0.9724337,0.05198865
17.2088,-0.1326396,0.07783851,1.462255,0.1434459,0.9588614,0.1145015
17.22282,-0.1320703,0.1123468,1.474565,0.1923637,0.9330826,0.1916182
17.23664,-0.1287269,0.1478397,1.4917,0.2283466,0.8912968,0.2786618
17.24983,-0.1252335,0.1809471,1.509524,0.2463945,0.8477073,0.3542434
17.2645,-0.1222266,0.2136038,1.528627,0.2425248,0.8106319,0.4194961
17.27936,-0.119129,0.243538,1.552289,0.1992625,0.7872431,0.4812179
17.292,-0.1163659,0.2716026,1.574051,0.1673089,0.7618026,0.5328129
17.30637,-0.1123036,0.2977772,1.596647,0.1388331,0.7349821,0.5751337
17.32031,-0.1076829,0.3217643,1.617883,0.1221144,0.7043663,0.6113765
17.33416,-0.1025967,0.3443737,1.638304,0.1158869,0.6779504,0.6362438
17.34801,-0.09741819,0.3655205,1.657923,0.1144301,0.6519031,0.6548854
17.36216,-0.09193008,0.3844801,1.67704,0.1139712,0.6234599,0.673438
17.37613,-0.08700724,0.4019098,1.694314,0.1103256,0.5938721,0.6939381
17.38928,-0.08191128,0.4185869,1.710033,0.1065964,0.5681858,0.7095288
17.4042,-0.07715988,0.4338589,1.72428,0.1069512,0.5535763,0.7162215
17.41855,-0.07306238,0.447769,1.736995,0.1059833,0.5363824,0.7222794
17.43135,-0.06924643,0.4608429,1.747251,0.1063029,0.5188993,0.7282391
17.44545,-0.06604462,0.4731672,1.754193,0.1101311,0.5025243,0.7341857
17.45986,-0.06300419,0.486806,1.758269,0.1177869,0.4994352,0.7279485
17.47293,-0.0601874,0.4995174,1.76149,0.1322101,0.506541,0.7113681
17.48843,-0.05798099,0.5100193,1.765598,0.1424189,0.5122964,0.7004418
17.50155,-0.05772698,0.5177408,1.76854,0.1389593,0.5184317,0.6981981
17.51514,-0.05715308,0.5249969,1.771239,0.1347705,0.5243128,0.6944669
17.52881,-0.05598235,0.5313309,1.772787,0.1335446,0.5277745,0.6896506
17.54309,-0.05435767,0.5366513,1.77315,-0.1408805,-0.5283414,-0.6838976
17.55885,-0.05283202,0.5418915,1.773241,-0.1513548,-0.5281373,-0.6766834
17.57059,-0.05096826,0.5450157,1.771775,-0.1682893,-0.5256881,-0.667078
17.5847,-0.04947911,0.5470787,1.771275,-0.1820219,-0.5248008,-0.6619858
17.59901,-0.04882476,0.5482106,1.770754,-0.1907153,-0.5215322,-0.660459
17.61227,-0.04783306,0.5485255,1.769607,-0.1965891,-0.5192561,-0.6582469
17.62787,-0.04713632,0.5488529,1.76807,-0.2034802,-0.5171514,-0.6578276
17.64127,-0.04661747,0.5483955,1.765194,-0.2112607,-0.5133613,-0.653791
17.65475,-0.04583459,0.5480625,1.761654,-0.2227766,-0.5115531,-0.6476915
17.66804,-0.04589154,0.5472394,1.757106,-0.2353792,-0.5126352,-0.6406304
17.68264,-0.04626229,0.5460933,1.751281,-0.2472336,-0.5169459,-0.6326489
17.69743,-0.04673673,0.54497,1.744989,-0.2577057,-0.5215569,-0.6208357
17.70984,-0.0467593,0.5434948,1.738363,-0.2719089,-0.5248732,-0.6095546
17.72444,-0.04728322,0.5415908,1.731437,-0.2871099,-0.5265453,-0.5993266
17.73837,-0.04793016,0.5388819,1.722941,-0.3050168,-0.5243158,-0.5876799
17.75155,-0.04808945,0.5361363,1.714926,-0.3226936,-0.5224909,-0.5764067
17.76684,-0.04875056,0.532561,1.706714,-0.3405133,-0.5220442,-0.566361
17.7801,-0.04951219,0.5288242,1.698415,-0.3575793,-0.5223944,-0.5551344
17.79392,-0.04999907,0.5243596,1.689951,-0.3750523,-0.5192656,-0.5439675
17.80795,-0.05060751,0.5194863,1.681513,-0.393398,-0.5156103,-0.533292
17.82264,-0.05118874,0.5147063,1.673316,-0.4120381,-0.5100715,-0.5235883
17.83674,-0.05169564,0.5089942,1.664396,-0.4325424,-0.5026228,-0.5150647
17.84899,-0.05243831,0.5035907,1.655604,-0.4546185,-0.4938309,-0.5035324
17.86349,-0.05294999,0.4973297,1.647228,-0.4768644,-0.4848272,-0.4922356
17.87744,-0.05410499,0.4915507,1.638695,-0.4958319,-0.477437,-0.4828184
17.8909,-0.0553226,0.4861507,1.63031,0.5128876,0.4737153,0.470277
17.90636,-0.05625454,0.479212,1.623136,0.5270205,0.4740645,0.4614985
17.91936,-0.05788833,0.4730627,1.615387,0.5421578,0.4709187,0.4567934
17.93277,-0.05976912,0.467173,1.607927,0.5565183,0.4677838,0.4471206
17.94728,-0.06177148,0.4611595,1.600478,0.5705505,0.463713,0.4373919
17.96126,-0.06403988,0.4552423,1.59325,0.5849933,0.4590146,0.4268784
17.97612,-0.06639589,0.4489628,1.586342,0.5978084,0.4556103,0.4167199
17.98856,-0.06893453,0.4428817,1.57962,0.6098547,0.4537054,0.406542
18.00286,-0.07164584,0.4366905,1.572558,0.6215132,0.4564684,0.3937069
18.01693,-0.07446145,0.4307282,1.565935,0.6340624,0.4573668,0.3800205
18.03039,-0.07729664,0.4244618,1.559582,0.6464931,0.4546997,0.3681675
18.04651,-0.08027653,0.4185022,1.553373,0.6605464,0.4486883,0.3577783
18.05903,-0.08364178,0.413146,1.547425,0.6740829,0.440751,0.345219
18.07195,-0.08719671,0.4075316,1.541983,0.6860366,0.4339384,0.3343866
18.0867,-0.09057826,0.4023282,1.536359,0.6973543,0.4293109,0.3218916
18.10083,-0.09385343,0.3973151,1.531548,0.7057805,0.4291953,0.3102395
18.11527,-0.09664789,0.3918777,1.527054,0.7139205,0.4308867,0.3010197
18.12778,-0.1001251,0.3869959,1.521944,0.7235326,0.4284713,0.292095
18.14211,-0.1026163,0.3816223,1.516817,0.7370692,0.4237183,0.2767988
18.15638,-0.1062209,0.3767306,1.513771,0.7441105,0.4172703,0.2738018
18.16965,-0.109418,0.3724066,1.509594,0.7523283,0.4124469,0.2614492
18.18506,-0.1124463,0.3672498,1.505552,0.7618087,0.4054049,0.2518921
18.19859,-0.1153948,0.3618422,1.501703,0.7739738,0.3940476,0.2430136
18.21138,-0.1184847,0.3559809,1.496776,0.7918921,0.3795092,0.2272898
18.22618,-0.1212978,0.351474,1.494523,0.7985683,0.3730715,0.2248547
18.24006,-0.1239614,0.3474251,1.491233,0.8053356,0.3702767,0.2128951
18.25456,-0.1265697,0.3428401,1.488397,0.811713,0.3660267,0.2065323
18.26724,-0.1290867,0.3381916,1.485159,0.8208374,0.357036,0.1981645
18.28173,-0.1319455,0.333317,1.482864,0.8313254,0.3456684,0.1903021
18.29577,-0.1347519,0.3291448,1.480074,0.8383125,0.3383587,0.1813077
18.30911,-0.1371522,0.3250827,1.477762,0.8450518,0.331485,0.1753767
18.32435,-0.139901,0.3206827,1.475378,0.8528597,0.3208977,0.168886
18.33763,-0.1424015,0.3158681,1.47318,0.8650494,0.3070783,0.1578666
18.35062,-0.1451049,0.3111466,1.470852,0.868941,0.3020437,0.1546239
18.36538,-0.1466521,0.306298,1.468619,0.8728015,0.3039698,0.147062
18.37933,-0.1485428,0.3008965,1.4669,0.8772128,0.3074961,0.1410422
18.39336,-0.1506404,0.2962712,1.465135,0.8798845,0.3130597,0.133749
18.40715,-0.15283,0.2913702,1.463367,0.8835198,0.3131068,0.1261357
18.422,-0.1552325,0.286108,1.461743,0.8888231,0.3087944,0.1189651
18.43499,-0.1574171,0.2809968,1.460088,0.8943506,0.3034743,0.1105888
18.44819,-0.1596502,0.2756919,1.458334,0.8990735,0.2999969,0.1029617
18.46362,-0.1616751,0.2690495,1.456279,0.9072321,0.2955772,0.08934304
18.47671,-0.1633638,0.263593,1.455142,0.9080557,0.2984822,0.08880239
18.48998,-0.1651947,0.2580039,1.453621,0.9095147,0.3056538,0.07578722
18.50454,-0.1672691,0.2515012,1.452123,0.9105758,0.3137852,0.06529558
18.5184,-0.1693252,0.2454812,1.450628,0.9128776,0.3165195,0.05565071
18.53264,-0.1712696,0.2394423,1.449127,0.9151037,0.3175881,0.04732015
18.54619,-0.1731322,0.2331599,1.447754,0.9172223,0.3185486,0.03967832
18.56034,-0.1749606,0.2273408,1.44639,0.9188194,0.3201513,0.03226006
18.57436,-0.1767875,0.221183,1.444876,0.9195338,0.323164,0.02466372
18.58778,-0.1786554,0.2145342,1.443426,0.9196878,0.3282027,0.01516971
18.60282,-0.1804572,0.207555,1.442021,0.9201552,0.3331734,0.005310884
18.61629,-0.1822341,0.2005337,1.440623,0.9203082,0.3386385,-0.00505124
18.62958,-0.1837882,0.1936075,1.439236,0.9202732,0.3441304,-0.01456486
18.64395,-0.1853092,0.1870762,1.437813,0.919849,0.3491735,-0.02245648
18.65813,-0.1868547,0.1805261,1.436365,0.9193256,0.3534975,-0.03057086
18.67207,-0.1884991,0.1739812,1.434979,0.9188431,0.3572982,-0.0381992
18.68591,-0.1901159,0.1674696,1.433582,0.9178278,0.3617531,-0.04700642
18.69984,-0.1917262,0.1610018,1.432221,0.916311,0.3670658,-0.05630916
18.71315,-0.1933551,0.1543211,1.430959,0.9143589,0.3727978,-0.06630824
18.72767,-0.1948025,0.147438,1.429747,0.9128363,0.3776061,-0.07639966
18.74224,-0.1961213,0.1406561,1.428579,0.9115881,0.3816203,-0.08523318
18.7553,-0.1972838,0.1339953,1.427394,0.9103829,0.3852325,-0.09308345
18.76857,-0.1982847,0.127308,1.426142,0.9082277,0.3905117,-0.1004466
18.78302,-0.1993119,0.1208707,1.424804,0.9053502,0.3969586,-0.108376
18.7973,-0.2003366,0.1142299,1.423596,0.9028993,0.4020508,-0.1156196
18.81122,-0.2012865,0.1074251,1.42261,0.9006094,0.4064787,-0.1234804
18.82495,-0.2022009,0.10076,1.421786,0.8983002,0.4106572,-0.1316121
18.83871,-0.2026802,0.09367457,1.421069,0.8955403,0.4155975,-0.1396794
18.85251,-0.2029903,0.08687662,1.420331,0.8918576,0.4221882,-0.1473117
18.86712,-0.2028561,0.07974991,1.419672,0.886872,0.4312591,-0.1545891
18.88143,-0.2026907,0.07274944,1.419093,0.8817188,0.44035,-0.1613844
18.89462,-0.202427,0.06565106,1.418653,0.8767554,0.4484791,-0.168444
18.90774,-0.2020384,0.05860049,1.418415,0.8713752,0.4570105,-0.1754326
18.92229,-0.2017512,0.05188787,1.418195,0.8660862,0.4647539,-0.1826542
18.93635,-0.2013551,0.04506844,1.41835,0.8614721,0.4708292,-0.189724
18.95021,-0.2009287,0.0385896,1.418412,0.8558928,0.4780018,-0.197325
18.9642,-0.200513,0.03216004,1.418405,0.8502714,0.4848964,-0.2047158
18.97825,-0.2002041,0.02594933,1.418481,0.8450946,0.4911578,-0.2108632
18.99143,-0.2000369,0.01990029,1.418472,0.8416216,0.4947637,-0.2157361
19.00592,-0.199711,0.01403502,1.418647,0.8379424,0.4986114,-0.2204404
19.02061,-0.1993226,0.008435756,1.418857,0.8323236,0.5051595,-0.2260517
19.03423,-0.1988919,0.00289619,1.419266,0.8248459,0.5137373,-0.2331419
19.04723,-0.1981694,-0.002825081,1.419837,0.8171816,0.522199,-0.2397473
19.06174,-0.1971054,-0.008362889,1.420472,0.8094763,0.5306171,-0.2452428
19.07563,-0.1961252,-0.01357141,1.421615,0.7999947,0.5409345,-0.2513393
19.08968,-0.1950679,-0.01897138,1.422659,0.7902454,0.5505637,-0.2583273
19.10354,-0.1940919,-0.02413088,1.424134,0.7805693,0.559051,-0.2661828
19.11732,-0.1932482,-0.02895701,1.425595,0.7712761,0.5661843,-0.274613
19.13075,-0.1922998,-0.0336844,1.426947,0.7629218,0.5721554,-0.2821816
19.1452,-0.1914392,-0.03811476,1.42822,0.7540429,0.5784703,-0.2898875
19.16,-0.1906407,-0.04241195,1.429436,0.745595,0.5844687,-0.2966349
19.17301,-0.189064,-0.0453819,1.428965,0.7390797,0.5892873,-0.3007133
19.1864,-0.1895773,-0.05070657,1.433448,0.7348836,0.5942161,-0.2977176
19.20109,-0.1884636,-0.05469275,1.431884,0.7266575,0.5962912,-0.3110044
19.21497,-0.1880398,-0.05800158,1.434097,0.717902,0.6018592,-0.3186262
19.2288,-0.1874338,-0.0617871,1.435446,0.7117258,0.6043817,-0.3246728
19.2425,-0.1868365,-0.06542361,1.436928,0.7060971,0.6065038,-0.329784
19.25648,-0.1862862,-0.06898272,1.438172,0.6991537,0.609538,-0.336009
19.27004,-0.1859316,-0.0723792,1.440693,0.6947185,0.6134365,-0.3346601
19.28455,-0.1850513,-0.07595083,1.439822,0.6870257,0.6150725,-0.344567
19.29924,-0.1844624,-0.07876396,1.441528,0.679636,0.6190544,-0.3495761
19.31176,-0.1836773,-0.08165133,1.442628,0.6737029,0.6219844,-0.352914
19.32635,-0.1828978,-0.08448285,1.443693,0.6674011,0.625306,-0.3560041
19.34037,-0.1820248,-0.08719277,1.444431,0.6595775,0.6299557,-0.3597715
19.35423,-0.1807885,-0.08968127,1.445294,0.6545454,0.6359907,-0.3555975
19.36823,-0.1800808,-0.092556,1.445712,0.6442763,0.6399044,-0.364935
19.38194,-0.1790092,-0.09497023,1.447009,0.6352454,0.645421,-0.3681728
19.39639,-0.1780182,-0.09766936,1.447993,0.6272333,0.6501693,-0.371403
19.40927,-0.1769316,-0.1002591,1.449673,0.6209769,0.6540942,-0.369941
19.42374,-0.1758003,-0.1031951,1.450208,0.614303,0.655838,-0.3742315
19.43832,-0.1748304,-0.1057952,1.451634,0.6059287,0.659106,-0.3783817
19.45119,-0.1740269,-0.1083633,1.452781,0.5978024,0.6627548,-0.383617
19.46556,-0.1731692,-0.1109376,1.453735,0.5882969,0.6661426,-0.3877546
19.47943,-0.1719095,-0.1134817,1.454989,0.5833935,0.6682198,-0.3881031
19.49279,-0.1714126,-0.1158755,1.455687,0.5772161,0.6713508,-0.3905967
19.50791,-0.1697104,-0.11844,1.456362,0.5660641,0.6761262,-0.400951
19.52148,-0.1701215,-0.1205527,1.457149,0.5552593,0.680927,-0.4022356
19.53518,-0.1680357,-0.1231181,1.459127,0.5539968,0.6810221,-0.3983289
19.54847,-0.1672539,-0.1255758,1.459986,0.5466605,0.6838478,-0.400106
19.56306,-0.1674975,-0.127532,1.461101,0.5391101,0.6863177,-0.4071677
19.57772,-0.1647195,-0.129897,1.462246,0.5222958,0.6923077,-0.4140439
19.59032,-0.1644383,-0.1321256,1.463337,0.5152417,0.6946582,-0.4137411
19.60481,-0.162154,-0.1338129,1.465087,0.5095237,0.6968653,-0.4105072
19.61905,-0.1621753,-0.1354896,1.46585,0.4987479,0.7009534,-0.4157503
19.63218,-0.1594709,-0.1373662,1.466434,0.4809853,0.7066622,-0.4248455
19.64731,-0.1586339,-0.1389921,1.467764,0.4754986,0.7092853,-0.4205187
19.66075,-0.1573796,-0.1405828,1.468753,0.4694244,0.7105528,-0.4260791
19.67419,-0.1563945,-0.1417544,1.469411,0.4474908,0.7181993,-0.428557
19.68777,-0.1553963,-0.1430946,1.470826,0.4402418,0.719987,-0.4341253
19.70236,-0.1528053,-0.1450625,1.471754,0.4228791,0.7252966,-0.4385714
19.71718,-0.1513812,-0.1466389,1.472743,0.4178418,0.7243454,-0.4419882
19.73028,-0.1496693,-0.1470994,1.474369,0.4044737,0.7293975,-0.4374396
19.74393,-0.1479745,-0.1486499,1.475147,0.390497,0.732753,-0.4383951
19.7579,-0.146775,-0.1500046,1.47619,0.3803356,0.7357177,-0.4472457
19.77106,-0.1441224,-0.1509357,1.477343,0.354245,0.7420562,-0.4511277
19.78638,-0.1426653,-0.1521694,1.478348,0.3420777,0.7454664,-0.4485092
19.79984,-0.1397404,-0.1529919,1.479147,0.3298006,0.7506054,-0.4506575
19.81267,-0.13846,-0.1548515,1.479599,0.3071991,0.7537975,-0.4573652
19.82737,-0.1360863,-0.1568927,1.48133,0.2926353,0.7588332,-0.4578227
19.84158,-0.1330741,-0.1578608,1.482225,0.2979262,0.7554812,-0.4575106
19.85616,-0.1304336,-0.1571859,1.483762,0.2817286,0.7627648,-0.4467875
19.86876,-0.1281637,-0.1596394,1.485637,0.2550142,0.7658811,-0.446901
19.88411,-0.1253565,-0.1605899,1.487286,0.2334626,0.7684785,-0.4494392
19.89734,-0.1221321,-0.1616959,1.489588,0.2160453,0.769193,-0.4511352
19.91009,-0.1193909,-0.1628023,1.491889,0.1987085,0.7687843,-0.4468641
19.9254,-0.1166241,-0.1635292,1.494035,0.1877705,0.7696678,-0.4424338
19.93894,-0.1141046,-0.1645239,1.495706,0.1743256,0.7708193,-0.4438872
19.95213,-0.1116455,-0.1657786,1.497047,0.1576081,0.7705163,-0.4439779
19.9668,-0.1091507,-0.1664035,1.498501,0.1459974,0.7726962,-0.4407694
19.98075,-0.1074376,-0.166963,1.500006,0.1340255,0.7746125,-0.4405175
19.99521,-0.1047495,-0.1670402,1.501388,0.117052,0.7750204,-0.4402016
20.0078,-0.1024819,-0.1673881,1.502608,0.09879918,0.7748463,-0.4363896
20.02233,-0.1005555,-0.1678581,1.503849,0.08494259,0.7761789,-0.4346484
20.0365,-0.09763701,-0.1686953,1.505485,0.07511172,0.7764953,-0.4363599
20.04964,-0.09511931,-0.169045,1.506314,0.08277753,0.7730654,-0.438437
20.06486,-0.09420367,-0.1689126,1.507381,0.06488941,0.7788695,-0.4332496
20.07817,-0.09250914,-0.1703026,1.508395,0.04301691,0.7794125,-0.4339871
20.09155,-0.09026694,-0.1707197,1.508537,0.02658973,0.7780492,-0.4392395
20.10608,-0.08864437,-0.1715729,1.508817,0.01114598,0.7795491,-0.4416029
20.12007,-0.08664303,-0.1719153,1.508864,0.0001672736,0.7824906,-0.4439434
20.13548,-0.08498931,-0.172045,1.508832,-0.01562794,0.7847108,-0.4459452
20.14715,-0.08224672,-0.1719681,1.509329,-0.02893832,0.7852647,-0.4469817
20.1615,-0.08052786,-0.1724743,1.508535,-0.04569116,0.7810467,-0.453844
20.17573,-0.07981618,-0.1723525,1.508328,-0.07378481,0.7827917,-0.4557876
20.18884,-0.07806064,-0.1728813,1.508474,-0.09798323,0.7826602,-0.4603043
20.20407,-0.07607734,-0.172875,1.509013,-0.1218801,0.7787839,-0.4672012
20.21739,-0.07460362,-0.1730855,1.510238,-0.1432288,0.7751713,-0.4703454
20.2305,-0.07236682,-0.1726465,1.511548,-0.1564822,0.7723625,-0.4718042
20.24508,-0.06982788,-0.1727483,1.512451,-0.1718635,0.7678389,-0.4694307
20.25913,-0.06708299,-0.1727892,1.513801,-0.1795895,0.7667772,-0.4685684
20.27315,-0.0657053,-0.1735315,1.514083,-0.1951782,0.7623178,-0.4709681
20.28702,-0.0641952,-0.1744599,1.515511,-0.2147407,0.7600626,-0.4724213
20.30109,-0.06186059,-0.1754075,1.516495,-0.2285755,0.7540596,-0.4779194
20.31499,-0.06006431,-0.1763361,1.518134,-0.2453342,0.7474844,-0.4832306
20.32826,-0.05789368,-0.176892,1.519418,-0.2541459,0.7443784,-0.4891565
20.34334,-0.05503685,-0.1767159,1.520837,-0.2648205,0.7385423,-0.4895303
20.35677,-0.05189437,-0.1773715,1.522588,-0.2684409,0.7349691,-0.4874332
20.37001,-0.05088696,-0.1776249,1.522874,-0.2703904,0.7328576,-0.4894623
20.38437,-0.04933941,-0.1773506,1.523774,-0.2837045,0.7322533,-0.4878851
20.39874,-0.04689905,-0.1767828,1.524038,-0.2952963,0.7293935,-0.4889986
20.41243,-0.04616687,-0.1758966,1.524711,-0.3099513,0.7266796,-0.4874367
20.42639,-0.04410238,-0.1745149,1.526231,-0.3292325,0.72184,-0.4818419
20.44028,-0.04273973,-0.1742356,1.527579,-0.3446307,0.7129809,-0.4856964
20.45472,-0.04107167,-0.1720206,1.528252,-0.351416,0.710641,-0.4876696
